"legis.names","party","idealpoint","sd","term","term.session","KMT.whip","DPP.whip","KMT.whipName","DPP.whipName","group.mu","ideal.distance","ideal.inter.distance","year","session","election","vote_get","vote_rate","con_size","bigdist","middist","windegree","ballotindex","sex","degree","areaName","party.D","party.K","system.change","PR.legis"
"孔文吉","K",0.70603799897164,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00158804461023755,2.57630555594165,2013,"4",0,31629,0.271,3,0,0,1.08400164507506,NA,1,"台灣大學外文系;美國奧勒崗大學新聞碩士;英國羅芙堡大學社會學系媒體研究組博士;","山地原住民",0,1,1,0
"孫大千","K",0.525378425406002,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.0486245943805274,2.02899462766465,2013,"4",0,102528,0.6034,1,0,0,1.20691461498167,NA,1,"美國俄亥俄州立大學工業材料科學與工程博士;美國俄亥俄州立大學國際關係碩士;國立臺灣大學化學工程學系學士;","桃園縣第6選舉區",0,1,1,0
"尤美女","D",-1.05338964730397,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.023820912168233,3.23740104668876,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台灣大學法律學系學士;國立台灣大學法律研究所碩士;西德法蘭克福大學法學博士侯選人;","全國不分區及僑居國外國民",1,0,1,1
"廖國棟","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,26998,0.2751,3,0,0,1.10048812301923,NA,1,"台東縣都蘭國小;台東縣都蘭國中;台北縣淡江高中;高雄醫學大學醫學系71年畢業;","平地原住民",0,1,1,0
"廖正井","K",0.726997194802919,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000356872963490555,2.64402752604299,2013,"4",0,92035,0.5021,1,0,0,1.00428294732248,NA,1,"高原國小;楊梅初中;新竹師範;逢甲大學財稅系;國立政治大學財政所碩士;","桃園縣第2選舉區",0,1,1,0
"張嘉郡","K",0.739910156303747,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,3.57379197532527e-05,2.68618842475292,2013,"4",0,90811,0.5044,1,0,0,1.00887659423188,NA,0,"英國南漢普頓大學國際關係碩士;英國倫敦大學企業管理系學士;英國凱特倫中學畢業;雲林縣正心中學;雲林縣虎尾國小畢業;","雲林縣第1選舉區",0,1,1,0
"張慶忠","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,101161,0.4821,1,0,0,0.964361126602129,NA,1,"中華大學工學碩士;台北工專土木科;瑞芳高工;基隆一中初中部;","新北市第8選舉區",0,1,1,0
"張曉風","P",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.263008236578481,0.0336861049584769,NA,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"東吳大學中文系學士;","全國不分區及僑居國外國民",0,0,1,1
"徐少萍","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"東吳大學法律系畢業;","全國不分區及僑居國外國民",0,1,1,1
"徐志榮","K",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.681217090829593,0.671709590901945,2013,"4",0,47105,0.5821,1,0,0,1.16420750846494,NA,1,"縣立苗中畢業;省立苗栗高中畢業;日本國立石川高等職業學校畢業;","苗栗縣第2選舉區",0,1,1,0
"徐欣瑩","K",0.744457558723083,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,2.0469530394579e-06,2.70111512091796,2013,"4",0,171466,0.6169,1,0,0,1.23399891328989,NA,0,"山崎國小;新豐國中;中山女中;國立成功大學測量工程學系學士;國立交通大學土木系碩士、博士;","新竹縣選舉區",0,1,1,0
"徐耀昌","K",0.731878839403337,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000196264324654206,2.6599269196488,2013,"4",0,118858,0.7165,1,0,0,1.43306004340487,NA,1,"中華大學經營管理研究所管理學碩士學位;","苗栗縣第2選舉區",0,1,1,0
"曾巨威","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"國立中興大學會計學學士;國立政治大學財政所碩士;美國德州大學企業管理碩士;美國奧克拉荷馬州立大學經濟學博士;","全國不分區及僑居國外國民",0,1,1,1
"李俊俋","D",-0.903851662255868,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,2.30617299424087e-05,2.72164186515985,2013,"4",0,72343,0.4882,1,0,0,0.976479877978822,NA,1,"美國喬治華盛頓大學政治研究所博士班結業;美國波士頓學院政治研究所碩士;文化大學政治系學士;嘉義市民族國小;","嘉義市選舉區",1,0,1,0
"李慶華","K",0.262395075959034,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.233765674861975,1.34895326900208,2013,"4",0,73953,0.4207,1,0,0,0.841517742843976,NA,1,"美國紐約大學歷史學博士;國立政治大學法律學士;","新北市第12選舉區",0,1,1,0
"李應元","D",-0.894887287957738,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,1.73231704396168e-05,2.69214445255723,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"崙背國小;虎尾初中;台中一中;台大公衛系學士、碩士;哈佛大學醫管碩士;美國北卡醫療經濟學博士;","全國不分區及僑居國外國民",1,0,1,1
"李昆澤","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,81477,0.5279,1,0,0,1.05595552070711,NA,1,"輔大歷史系畢;中山大學政治學碩士;","高雄市第6選舉區",1,0,1,0
"李桐豪","P",-0.630083732674186,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.263008236578481,0.134744419833908,NA,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"國立台灣大學經濟系學士;美國俄亥俄州立大學經濟博士;","全國不分區及僑居國外國民",0,0,1,1
"李貴敏","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"美國太平洋大學法學博士、碩士;國立政治大學法學碩士、學士;","全國不分區及僑居國外國民",0,1,1,1
"李鴻鈞","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,103165,0.5107,1,0,0,1.02156713240318,NA,1,"日本大學工學博士;黎明工專畢;","新北市第4選舉區",0,1,1,0
"林世嘉","T",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.611992546440339,0.283579742160392,NA,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台灣大學公共衛生學系;國立陽明大學衛生福利研究所碩士;","全國不分區及僑居國外國民",0,0,1,1
"林佳龍","D",-0.924238295922565,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.000634480515396919,2.78932276754105,2013,"4",0,96685,0.5178,1,0,0,1.0356203707175,NA,1,"美國耶魯大學政治學博士、碩士，人文哲學碩士;台灣大學政治系博士生，政治學碩士、法學士;","台中市第6選舉區",1,0,1,0
"林國正","K",0.706610856579677,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00154271570687482,2.57814485716277,2013,"4",0,70600,0.3842,1,0,0,0.768560853472676,NA,1,"臺灣大學農業經濟系學士;中央大學財務管理研究所碩士;臺灣大學國家發展訮究所博士班;","高雄市第9選舉區",0,1,1,0
"林岱樺","D",-0.902105563514786,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,9.34013999100068e-06,2.7158836963607,2013,"4",0,111188,0.6481,1,0,0,1.29635826255254,NA,0,"天主教輔仁大學德文系畢業;美國威斯康辛大學大眾傳播碩士;德國卡塞爾綜合大學德語教學研究結業;臺北大學企管博士班研究;","高雄市第4選舉區",1,0,1,0
"林德福","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,89767,0.4883,1,0,0,0.976704965835401,NA,1,"台北縣立頂溪國小畢業;台灣省立板橋中學畢業;私立開南高級商工職業學校畢業;","新北市第9選舉區",0,1,1,0
"林明溱","K",0.731900080239622,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000195669631512401,2.6599962046594,2013,"4",0,79008,0.5431,1,0,0,1.08635660513561,NA,1,"朝陽科技大學休閒管理系碩士。; 中華工專建築科;","南投縣第2選舉區",0,1,1,0
"林正二","P",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.263008236578481,0.0336861049584769,NA,2013,"4",0,13992,0.1425,3,0,0,0.570339648021522,NA,1,"台東縣大王國小;省立台東中學;省立屏東師專;國立台灣師範大學教育學系畢業;","平地原住民",0,0,1,0
"林淑芬","D",-1.04874153091251,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.0224077342805727,3.22069614525493,2013,"4",0,114091,0.5872,1,0,0,1.17450676604265,NA,0,"中興大學社會系;世新大學社會發展研究所;","新北市第2選舉區",1,0,1,0
"林滄敏","K",0.728650845740352,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000297129015365649,2.64940808755356,2013,"4",0,96108,0.5546,1,0,0,1.10936940888576,NA,1,"東海大學公共事務 碩士;","彰化縣第2選舉區",0,1,1,0
"林郁方","K",0.744066642648441,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,3.3183494846038e-06,2.69983032715602,2013,"4",0,100292,0.5525,1,0,0,1.10504859075784,NA,1,"美國維吉尼亞大學國際政治學博士;淡江大學美國研究所碩士;淡江大學英文系學士;高雄中學;屏東美和中學;","台北市第5選舉區",0,1,1,0
"林鴻池","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,86119,0.5339,1,0,0,1.06782477154087,NA,1,"政治大學政治研究所;成功大學交通管理科學系學士;建國中學;","新北市第6選舉區",0,1,1,0
"柯建銘","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"中山醫學院;","全國不分區及僑居國外國民",1,0,1,1
"楊應雄","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,12435,0.3295,1,0,0,0.659174640197196,NA,1,"金沙國小;金沙國中;金門高中;輔仁大學經濟系學士;廈門大學工商管理碩士;","金門縣選舉區",0,1,1,0
"楊曜","D",-0.903851662255868,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,2.30617299424087e-05,2.72164186515985,2013,"4",0,23823,0.5343,1,0,0,1.06879921039054,NA,1,"東海大學法律系畢業;馬公高中畢業;","澎湖縣選舉區",1,0,1,0
"楊玉欣","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台灣藝術專科學校畢業(1995年);輔仁大學哲學研究所肄業(2006年);","全國不分區及僑居國外國民",0,1,1,1
"楊瓊瓔","K",0.712974458641395,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.0010833193987201,2.59862091842284,2013,"4",0,99400,0.5752,1,0,0,1.15052954453383,NA,0,"東海大學公共事務碩士畢業;東海大學社會學系畢業;","台中市第3選舉區",0,1,1,0
"楊麗環","K",0.704687438239448,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.0016975090642225,2.57197184393238,2013,"4",0,105827,0.582,1,0,0,1.16402133861299,NA,0,"法國史湯達爾大學預科博士;法國史湯達爾大學碩士;高雄師範大學學士;北一女中;振聲中學;成功國小;","桃園縣第4選舉區",0,1,1,0
"段宜康","D",-1.05338964730397,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.023820912168233,3.23740104668876,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"台灣大學政治學系;","全國不分區及僑居國外國民",1,0,1,1
"江惠貞","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,73686,0.443,1,0,0,0.886160284779681,NA,0,"輔仁大學EMBA100年班錄取;中興大學憲政研究班結業;輔仁大學中文系畢業;北一女中;板橋重慶國中;板橋後埔國小;板信幼稚園;","新北市第7選舉區",0,1,1,0
"江啟臣","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,69136,0.4477,1,0,0,0.895428053360964,NA,1,"美國南卡羅萊納大學國際關係博士;美國匹茲堡大學公共暨國際事務碩士;國立政治大學外交學系畢業;台中一中畢業;豐南國中畢業;瑞穗國小畢業;","台中市第8選舉區",0,1,1,0
"洪秀柱","K",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.681217090829593,0.671709590901945,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"美國密蘇里州立東北大學教育碩士;","全國不分區及僑居國外國民",0,1,1,1
"潘孟安","D",-0.859889864266192,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.00153346918043447,2.57852343700592,2013,"4",0,93685,0.6664,1,0,0,1.33299659227535,NA,1,"國立高雄師範大學成人教育研究所畢業;","屏東縣第3選舉區",1,0,1,0
"潘維剛","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台灣師範大學法學博士;","全國不分區及僑居國外國民",0,1,1,1
"王廷升","K",0.539523489354785,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.0425864253276614,2.06949195583924,2013,"4",0,57557,0.4471,1,0,0,0.894221283140813,NA,1,"美國喬治華盛頓大學國際企業博士;美國喬治華盛頓大學國際企業碩士;私立東吳大學商用數學系商學士;","花蓮縣選舉區",0,1,1,0
"王惠美","K",0.70714973961798,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00150067423115672,2.57987567371199,2013,"4",0,63026,0.3521,1,0,0,0.704208985575258,NA,0,"東海大學政治系學士;東海大學政治學碩士;","彰化縣第1選舉區",0,1,1,0
"王育敏","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"東海大學社會工作學系碩士;東海大學社會工作學系學士;","全國不分區及僑居國外國民",0,1,1,1
"王進士","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,80696,0.515,1,0,0,1.0300608876578,NA,1,"國立中山大學管理學院公共事務管理研究所碩士;世界新聞專科學校;省立屏東高中;","屏東縣第2選舉區",0,1,1,0
"王金平","K",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.681217090829593,0.671709590901945,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"台灣省立師範大學數學系畢業;","全國不分區及僑居國外國民",0,1,1,1
"田秋堇","D",-0.924238295922565,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.000634480515396919,2.78932276754105,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"台灣大學哲學系;","全國不分區及僑居國外國民",1,0,1,1
"盧嘉辰","K",0.725822577701637,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000402632263810525,2.6402089414946,2013,"4",0,89570,0.4767,1,0,0,0.95345557122708,NA,1,"中華大學科技管理研究所碩士;中華大學企管系;三峽初中;","新北市第10選舉區",0,1,1,0
"盧秀燕","K",0.72542715568165,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000418657460599196,2.63892407753448,2013,"4",0,129822,0.5786,1,0,0,1.15736312131978,NA,0,"政治大學地政系學士畢業;淡江大學國際事務與戰略研究所碩士畢業;","台中市第5選舉區",0,1,1,0
"管碧玲","D",-0.924238295922565,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.000634480515396919,2.78932276754105,2013,"4",0,92043,0.5575,1,0,0,1.11501047862482,NA,0,"國立台灣大學政治學博士;","高雄市第5選舉區",1,0,1,0
"簡東明","K",0.728650845740352,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000297129015365649,2.64940808755356,2013,"4",0,28581,0.2448,3,0,0,0.979539378984166,NA,1,"草埔國小畢業;枋竂初中畢業;省立屏東師專畢業;","山地原住民",0,1,1,0
"紀國棟","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"中興大學國際政治研究所碩士;","全國不分區及僑居國外國民",0,1,1,1
"羅明才","K",0.653276394896218,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00857696059362612,2.40971537118304,2013,"4",0,132426,0.6656,1,0,0,1.33136951320049,NA,1,"美國華盛頓城市大學企業管理碩士;致理商專（現升格科技大學）企業管理系;","新北市第11選舉區",0,1,1,0
"羅淑蕾","K",0.725822577701637,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000402632263810525,2.6402089414946,2013,"4",0,118503,0.5607,1,0,0,1.12142819965648,NA,0,"東吳大學會計系畢業;","台北市第3選舉區",0,1,1,0
"翁重鈞","K",0.646368798772589,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00990412642503586,2.38831740679069,2013,"4",0,73481,0.503,1,0,0,1.00612732513162,NA,1,"文化大學新聞系學士;文化大學國際企業管理研究所碩士;國立台灣大學會計研究所碩士;台南二中畢業;台南市中畢業;義竹國小畢業;","嘉義縣第1選舉區",0,1,1,0
"莊瑞雄","D",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.671709590901945,0.681217090829593,2013,"4",0,42988,0.6588,NA,0,0,1.31751869559887,NA,1,"國立臺灣大學農業經濟學系碩士;國立臺北大學企業管理學系碩士;國立臺灣大學法律學系學士;","屏東縣第3選舉區",1,0,1,0
"葉宜津","D",-0.884095886039042,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.000223607557459666,2.65684836976612,2013,"4",0,120623,0.6308,1,0,0,1.26172046609904,NA,0,"美國 Bridgeport 大學音樂碩士;","台南市第1選舉區",1,0,1,0
"葉津鈴","K",-0.903851662255868,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,2.72164186515985,2.30617299424087e-05,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"嘉義高工;國立高雄師範學院數學系肄業;","全國不分區及僑居國外國民",0,1,1,1
"蔡其昌","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,81669,0.5454,1,0,0,1.09084716332187,NA,1,"清水國民小學;沙鹿國民中學;清水高級中學;東海大學歷史系畢業;中興大學EMBA（財務金融組）碩士;東海大學歷史研究所碩士;","台中市第1選舉區",1,0,1,0
"蔡正元","K",0.674678581918261,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00507082058661057,2.47661975872344,2013,"4",0,111260,0.4822,1,0,0,0.964563601291749,NA,1,"美國哥倫比亞大學經濟學哲學博士研究;美國哈佛大學政府研究所碩士;政治大學企業管理研究所碩士;台灣師範大學教育學士;台北市松山工農職校;","台北市第4選舉區",0,1,1,0
"蔡煌瑯","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"台灣大學商學碩士;景文科大旅館管理科;政治大學行政專科;","全國不分區及僑居國外國民",1,0,1,1
"蔡錦隆","K",0.728650845740352,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000297129015365649,2.64940808755356,2013,"4",0,101702,0.511,1,0,0,1.02210497223688,NA,1,"中華大學科技管理研究所碩士;東海大學地政班;修平技術學院;西苑中學;黎明國中;永安國小;","台中市第4選舉區",0,1,1,0
"蔣乃辛","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,108488,0.6002,1,0,0,1.291962153826,NA,1,"大同大學事業經營研究所碩士畢業;","台北市第6選舉區",0,1,1,0
"蕭美琴","D",-0.897211599977888,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,3.37750617801499e-06,2.69977720371676,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"美國哥倫比亞大學政治學碩士;美國歐柏林大學東亞研究學士;","全國不分區及僑居國外國民",1,0,1,1
"薛凌","D",-0.895827748813208,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,1.03790315604451e-05,2.69523150740561,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"開南大學企管系;","全國不分區及僑居國外國民",1,0,1,1
"蘇清泉","K",0.739735729342418,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,3.78538351599428e-05,2.68561669770765,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"中山醫學大學醫學博士、碩士、醫學士;","全國不分區及僑居國外國民",0,1,1,1
"蘇震清","D",-0.895412270546024,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,1.32287052358865e-05,2.69386748536908,2013,"4",0,94538,0.582,1,0,0,1.16412488686668,NA,1,"國立屏東科技大學農企業管理系碩士;","屏東縣第1選舉區",1,0,1,0
"許忠信","T",-0.852655488534519,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.611992546440339,0.0579186516974268,NA,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"台灣大學政治系國際關係組;政大法學碩士;英國劍橋大學法學博士;","全國不分區及僑居國外國民",0,0,1,1
"許智傑","D",-0.889609744254509,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,8.91070865029295e-05,2.67485377552871,2013,"4",0,104292,0.5196,1,0,0,1.03931358187091,NA,1,"高師大教育學系碩士;台灣大學機械工程系畢;高雄中學;五甲國中;五甲國小;","高雄市第8選舉區",1,0,1,0
"許淑華","K",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.681217090829593,0.671709590901945,2013,"4",0,38694,0.5112,1,0,0,1.02240659514876,NA,0,"逢甲大學經營管理碩士;","南投縣第2選舉區",0,1,1,0
"許添財","D",-0.924238295922565,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.000634480515396919,2.78932276754105,2013,"4",0,115439,0.5302,1,0,0,1.06050848625434,NA,1,"中國文化大學經濟學系碩士、學士;台北市立成功高中;前麻豆曾文中學;渡拔國小;","台南市第4選舉區",1,0,1,0
"詹凱臣","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"淡江大學畢業;美國威斯康辛州國際大學企管碩士;","全國不分區及僑居國外國民",0,1,1,1
"詹滿容","K",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.681217090829593,0.671709590901945,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"美國麻省波斯頓大學政治經濟學博士;","全國不分區及僑居國外國民",0,1,1,1
"謝國樑","K",0.719791450135573,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000681044340499605,2.62064569565124,2013,"4",0,110196,0.5239,1,0,0,1.04788394882109,NA,1,"聖心國小;二信中學;美國南加州大學社會系學士;美國麻省理工學院科技管理學碩士;","基隆市選舉區",0,1,1,0
"費鴻泰","K",0.745519775850396,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,1.35792646923405e-07,2.70460777170243,2013,"4",0,114009,0.6296,1,0,0,1.25938526966944,NA,1,"美國肯塔基大學統計學博士;美國北伊利諾大學統計學碩士;國立中興大學統計學學士;成功高中;大安國中;三興國小;信義國小;","台北市第7選舉區",0,1,1,0
